text,author,book
"Like the picture books I loved when I was little, I know the illustrations on each page by heart.Yuichi and Eriko took to saying to each other, ""Mikage has gone completely nuts, hasn't she?""",Banana Yoshimoto,Kitchen
"And it's true that for the whole summer I went about it with a crazed enthusiasm: cooking, cooking, cooking.",Banana Yoshimoto,Kitchen
"I poured all my earnings from my part-time job into it, and if something came out wrong I'd do it over till I got it right.",Banana Yoshimoto,Kitchen
"Angry, fretful, or cheery, I cooked through it all.When I think about it now, it was because of my cooking that the three of us ate together as often as we did; it was a good summer.Looking out the window as the evening wind came through the screen door, a remnant of pale blue stretching over the hot sky, we ate boiled pork, cold Chinese noodles, cucumber salad.",Banana Yoshimoto,Kitchen
"I cooked for them: she who made a fuss over everything I did; he who ate vast quantities in silence.Complicated omelets, beautifully shaped vegetables cooked in broth, tempura—it took a fair amount of work to be able to make those things.",Banana Yoshimoto,Kitchen
"Because my biggest flaw is lack of precision, it didn't occur to me that dishes turn out badly or well in proportion to one's attention to detail.For example, if I put something in the oven before it had come to temperature, or if I got the steam going before I had everything chopped, that sort of triviality (or so I thought) was precisely reflected in the color and shape of the final product.",Banana Yoshimoto,Kitchen
Which surprised me.,Banana Yoshimoto,Kitchen
"Although that kind of cooking made my dinners no worse than those of the average housewife, they by no means resembled the illustrations in the books.There was only one way to learn: I tried making anything and everything, and I tried to do it right.",Banana Yoshimoto,Kitchen
"I would carefully wipe out the bowls, replace the caps on the spices every time, calmly chart out the steps in advance, and when I began to make myself crazy with irritation I would stop what I was doing and take a few deep breaths.",Banana Yoshimoto,Kitchen
"At first my impatience would lead me to the brink of despair, but when I finally learned to correct my mistakes coolly, it was truly as if I had somehow reformed my own slapdash character.",Banana Yoshimoto,Kitchen
"Or so I felt (of course, it wasn't true).Getting the job I have now, as an assistant to a cooking teacher, was incredible.",Banana Yoshimoto,Kitchen
"She not only teaches cooking classes, but also gets a lot of important television and magazine work, and she is actually rather famous.",Banana Yoshimoto,Kitchen
An amazing number of candidates apparently tested for the job.,Banana Yoshimoto,Kitchen
Why was it that I—a novice with only one summer of study under my belt—got hired?,Banana Yoshimoto,Kitchen
"When I saw the women who KITCHENattend the classes, it made sense.",Banana Yoshimoto,Kitchen
Their attitude was completely different from mine.Those women lived their lives happily.,Banana Yoshimoto,Kitchen
"They had been taught, probably by caring parents, not to exceed the boundaries of their happiness regardless of what they were doing.",Banana Yoshimoto,Kitchen
But therefore they could never know real joy.Which is better?,Banana Yoshimoto,Kitchen
Who can say?,Banana Yoshimoto,Kitchen
Everyone lives the way she knows best.,Banana Yoshimoto,Kitchen
"What I mean by ""their happiness"" is living a life untouched as much as possible by the knowledge that we are really, all of us, alone.",Banana Yoshimoto,Kitchen
"That's not a bad thing.Dressed in their aprons, their smiling faces like flowers, learning to cook, absorbed in their little troubles and per-plexities, they fall in love and marry.",Banana Yoshimoto,Kitchen
I think that's great.,Banana Yoshimoto,Kitchen
I wouldn't mind that kind of life.,Banana Yoshimoto,Kitchen
"Me, when I'm utterly exhausted by it all, when my skin breaks out, on those lonely evenings when I call my friends again and again and nobody's home, then I despise my own life—my birth, my upbringing, everything.",Banana Yoshimoto,Kitchen
I feel only regret for the whole thing.But—that one summer of bliss.,Banana Yoshimoto,Kitchen
In that kitchen.I was not afraid of burns or scars; I didn't suffer from sleepless nights.,Banana Yoshimoto,Kitchen
Every day I thrilled with pleasure at the challenges tomorrow would bring.,Banana Yoshimoto,Kitchen
"Memorizing the recipe, I would make carrot cakes that included a bit of my soul.At the supermarket I would stare at a bright red tomato, loving it for dear life.",Banana Yoshimoto,Kitchen
"Having known such joy, there was no going back.No matter what, I want to continue living with the awareness that I will die.",Banana Yoshimoto,Kitchen
"Without that, I am not alive.",Banana Yoshimoto,Kitchen
"T1is what makes the life I have now possible, v/Inching one's way along a steep cliff in the dark: on reaching the highway, one breathes a sigh of relief.",Banana Yoshimoto,Kitchen
"Just when one can't take any more, one sees the moonlight.Beauty that seems to infuse itself into the heart: I know about that./It was evening by the time I'd finished cleaning up and preparing for dinner.Yuichi rang the doorbell and, carrying a large plastic bag in his arms, pushed the door open with a great show of difficulty and stuck his head inside.",Banana Yoshimoto,Kitchen
I walked toward him.,Banana Yoshimoto,Kitchen
"""Unbelievable,"" he said, putting down his burden with a thud.",Banana Yoshimoto,Kitchen
"""What is?",Banana Yoshimoto,Kitchen
"""""I bought everything you said to, but I can't carry it all in one trip.",Banana Yoshimoto,Kitchen
There's too much.,Banana Yoshimoto,Kitchen
"""""Oh,"" I said, pretending not to catch on, but Yuichi's snort of irritation let me know there was no getting out of it.",Banana Yoshimoto,Kitchen
I went down with him to the garage.In the car were two more gigantic bags.,Banana Yoshimoto,Kitchen
Even carrying them from the car to the garage entrance was back-breaking.,Banana Yoshimoto,Kitchen
"""I bought a few things for myself, too,"" said Yuichi, carrying the heavier of the two.",Banana Yoshimoto,Kitchen
"""A few things?""",Banana Yoshimoto,Kitchen
I peered into my bag.,Banana Yoshimoto,Kitchen
"Besides shampoo and notebooks, there were lots of ""instant"" dinners: a clear indication of his recent eating habits.",Banana Yoshimoto,Kitchen
"""You could have made a couple of trips.",Banana Yoshimoto,Kitchen
"""60KITCHEN""Yes, but—with you we can do it in one.",Banana Yoshimoto,Kitchen
"Hey, look!Isn't that a pretty moon?""",Banana Yoshimoto,Kitchen
Yuichi pointed to the winter moon with his chin.,Banana Yoshimoto,Kitchen
"""Oh, isn't it,"" I said sarcastically (his diversionary tactics were so obvious), but as I stepped into the building I turned to glance at it.",Banana Yoshimoto,Kitchen
"It was almost full and shed an incredible brightness.In the elevator on the way up, Yuichi said, ""Of course there's a relationship.!",Banana Yoshimoto,Kitchen
"'""Between what?",Banana Yoshimoto,Kitchen
"""""Don't you think that seeing such a beautiful moon influences what one cooks?",Banana Yoshimoto,Kitchen
"But not in the sense of'moon-viewing udon,' for instance.",Banana Yoshimoto,Kitchen
"""The elevator stopped with a litde jerk.",Banana Yoshimoto,Kitchen
"When he said that, my heart faltered for an instant.",Banana Yoshimoto,Kitchen
He spoke as if he knew my very soul.,Banana Yoshimoto,Kitchen
"As we walked to the door, I asked, ""In what sense then?",Banana Yoshimoto,Kitchen
In a more profound way?,Banana Yoshimoto,Kitchen
"""""Yes, yes.",Banana Yoshimoto,Kitchen
"In a more human sense, you know?",Banana Yoshimoto,Kitchen
"""""I agree.",Banana Yoshimoto,Kitchen
"That's absolutely true,"" I said without hesitation.",Banana Yoshimoto,Kitchen
"If they asked a hundred people on a quiz show, a hundred voices would reverberate as one: ""Yes!",Banana Yoshimoto,Kitchen
Yes!,Banana Yoshimoto,Kitchen
It's true!,Banana Yoshimoto,Kitchen
"""""You know that I think of you as an artist.",Banana Yoshimoto,Kitchen
For you cooking is an art.,Banana Yoshimoto,Kitchen
You really do love to work in the kitchen.,Banana Yoshimoto,Kitchen
Of course you do.,Banana Yoshimoto,Kitchen
"Good thing, too.",Banana Yoshimoto,Kitchen
"""Yuichi agreed with himself again and again, carrying on a one-man conversation.",Banana Yoshimoto,Kitchen
"I said, smiling, ""You're just like a child.",Banana Yoshimoto,Kitchen
"""A moment before, my heart had seemed to stop.",Banana Yoshimoto,Kitchen
"Now that feeling voiced itself in my mind: If Yuichi is with me, 6*I need nothing else.",Banana Yoshimoto,Kitchen
"It flashed for only an instant, but it left me extremely confused, dazzled as I was by the light given off by his eyes.It took me two hours to make dinner.Yuichi peeled potatoes and watched TV while I cooked.He had very nimble fingers.For me, Eriko's death was still a distant event.",Banana Yoshimoto,Kitchen
I couldn't deal with it head-on.,Banana Yoshimoto,Kitchen
"Faced with a tempest of shock, I could only approach the dark fact of her death little by little.",Banana Yoshimoto,Kitchen
"And Yuichi—Yuichi was like a willow beaten down by the driving rain.So even though it was now just the two of us, we avoided talking about Eriko's death, and that omission loomed larger and larger in time and space.",Banana Yoshimoto,Kitchen
"But for the time being, ""just the two of us"" was a warm, safe place where the future was on hold.",Banana Yoshimoto,Kitchen
"And yet there was—how should I put this?—a huge, terrifying premonition that those unpaid bills would inexorably come due.",Banana Yoshimoto,Kitchen
"The enormity of it only heightened our feeling of being orphans alone in the dark.The limpid night descended, and we began to eat the extravagant dinner I had prepared.",Banana Yoshimoto,Kitchen
"Salad, pie, stew, cro-quettes.",Banana Yoshimoto,Kitchen
"Deep-fried tofu, steamed greens, bean thread with chicken (each with their various sauces), Chicken Kiev, sweet-and-sour pork, stemmed Chinese dumplings .",Banana Yoshimoto,Kitchen
.,Banana Yoshimoto,Kitchen
.,Banana Yoshimoto,Kitchen
"It was an international hodge-podge, but we ate it all (it took hours), with wine, until we couldn't face another bite.Yuichi, uncharacteristically, was very drunk.",Banana Yoshimoto,Kitchen
"Just as I 62KITCHENwas thinking that it was odd—I didn't see him have that much at dinner—I noticed, with a start, an empty bottle on the floor.",Banana Yoshimoto,Kitchen
Apparently he had been at it while I was cooking; no wonder he was three sheets to the wind.,Banana Yoshimoto,Kitchen
"I asked him, amazed, ""Yuichi, did you drink this whole botde before dinner?",Banana Yoshimoto,Kitchen
"""Yuichi, face up on the sofa, munching celery, muttered,""Yup.",Banana Yoshimoto,Kitchen
"""""You hid it well,"" I said, and Yuichi's face suddenly looked terribly sad.",Banana Yoshimoto,Kitchen
It's tough dealing with things when you're drunk.,Banana Yoshimoto,Kitchen
"""What's wrong?""",Banana Yoshimoto,Kitchen
"I asked.Yuichi said, his face serious, ""That's all everyone has been saying for the last month, and it really hurts.""""Everyone?",Banana Yoshimoto,Kitchen
You mean at school?,Banana Yoshimoto,Kitchen
"""""Yeah, more or less.",Banana Yoshimoto,Kitchen
"""""Have you been drinking like this for a month?""""Yeah.",Banana Yoshimoto,Kitchen
"""""No wonder you didn't feel like calling me,"" I said, laughing.",Banana Yoshimoto,Kitchen
"""The telephone was glowing.""",Banana Yoshimoto,Kitchen
"He laughed, too.",Banana Yoshimoto,Kitchen
"""I'd be walking home at night, drunk, and I'd see a phone booth, all lit up.",Banana Yoshimoto,Kitchen
Even on a dark street I could always see a telephone booth in the distance.,Banana Yoshimoto,Kitchen
"I would sort of tortuously make my way over to it, thinking, I have to call Mikage, and I'd repeat your number in my head, get out my telephone card, step into the booth, and everything.",Banana Yoshimoto,Kitchen
"But then, just on the verge of dialing, when I'd think about the state I was in, and what I would say, I'd stop.",Banana Yoshimoto,Kitchen
"Then I'd go home and collapse into bed and have these horrible dreair I'd call you and you'd be crying and angry with : banana y o s h i m o t o""It was all your imagination.",Banana Yoshimoto,Kitchen
And imagination is sometimes worse than reality.,Banana Yoshimoto,Kitchen
"""""You're right.",Banana Yoshimoto,Kitchen
"Suddenly I feel happy.""",Banana Yoshimoto,Kitchen
"In a sleepy voice, he continued, pausing frequently.",Banana Yoshimoto,Kitchen
He probably had no idea what he was saying.,Banana Yoshimoto,Kitchen
"""You came to this apartment even though my mother is dead.",Banana Yoshimoto,Kitchen
I thought you'd be angry with me and never want to see me again.,Banana Yoshimoto,Kitchen
"It was something I was prepared for, if that was how it had to be.",Banana Yoshimoto,Kitchen
I was afraid that the memory of the three of us living here might just be too painful.,Banana Yoshimoto,Kitchen
I had a feeling I would never see you again.,Banana Yoshimoto,Kitchen
"""Yuichi breathed a sigh of relief and continued, as though he were talking to himself.",Banana Yoshimoto,Kitchen
