text,author,book
"Someone must have heard them inthe kitchen, as Gregor's father called out: ""Is the playing perhapsunpleasant for the gentlemen?",Franz Kafka,Metamorphosis
"We can stop it straight away.""",Franz Kafka,Metamorphosis
"""Onthe contrary"", said the middle gentleman, ""would the young lady notlike to come in and play for us here in the room, where it is, afterall, much more cosy and comfortable?""",Franz Kafka,Metamorphosis
"""Oh yes, we'd love to"",called back Gregor's father as if he had been the violin playerhimself.",Franz Kafka,Metamorphosis
"The gentlemen stepped back into the room and waited.Gregor's father soon appeared with the music stand, his mother withthe music and his sister with the violin.",Franz Kafka,Metamorphosis
"She calmly preparedeverything for her to begin playing; his parents, who had neverrented a room out before and therefore showed an exaggeratedcourtesy towards the three gentlemen, did not even dare to sit ontheir own chairs; his father leant against the door with his righthand pushed in between two buttons on his uniform coat; his mother,though, was offered a seat by one of the gentlemen and sat - leavingthe chair where the gentleman happened to have placed it - out ofthe way in a corner.His sister began to play; father and mother paid close attention,one on each side, to the movements of her hands.",Franz Kafka,Metamorphosis
"Drawn in by theplaying, Gregor had dared to come forward a little and already hadhis head in the living room.",Franz Kafka,Metamorphosis
"Before, he had taken great pride inhow considerate he was but now it hardly occurred to him that he hadbecome so thoughtless about the others.",Franz Kafka,Metamorphosis
"What's more, there was nowall the more reason to keep himself hidden as he was covered in thedust that lay everywhere in his room and flew up at the slightestmovement; he carried threads, hairs, and remains of food about onhis back and sides; he was much too indifferent to everything now tolay on his back and wipe himself on the carpet like he had used todo several times a day.",Franz Kafka,Metamorphosis
"And despite this condition, he was not tooshy to move forward a little onto the immaculate floor of the livingroom.No-one noticed him, though.",Franz Kafka,Metamorphosis
"The family was totally preoccupied withthe violin playing; at first, the three gentlemen had put theirhands in their pockets and come up far too close behind the musicstand to look at all the notes being played, and they must havedisturbed Gregor's sister, but soon, in contrast with the family,they  withdrew back to the window with their heads sunk and talkingto each other at half volume, and they stayed by the window whileGregor's father observed them anxiously.",Franz Kafka,Metamorphosis
"It really now seemed veryobvious that they had expected to hear some beautiful orentertaining violin playing but had been disappointed, that they hadhad enough of the whole performance and it was only now out ofpoliteness that they allowed their peace to be disturbed.",Franz Kafka,Metamorphosis
"It wasespecially unnerving, the way they all blew the smoke from theircigarettes upwards from their mouth and noses.",Franz Kafka,Metamorphosis
Yet Gregor's sisterwas playing so beautifully.,Franz Kafka,Metamorphosis
"Her face was leant to one side,following the lines of music with a careful and melancholyexpression.",Franz Kafka,Metamorphosis
"Gregor crawled a little further forward, keeping hishead close to the ground so that he could meet her eyes if thechance came.",Franz Kafka,Metamorphosis
Was he an animal if music could captivate him so?,Franz Kafka,Metamorphosis
Itseemed to him that he was being shown the way to the unknownnourishment he had been yearning for.,Franz Kafka,Metamorphosis
"He was determined to make hisway forward to his sister and tug at her skirt to show her she mightcome into his room with her violin, as no-one appreciated herplaying here as much as he would.",Franz Kafka,Metamorphosis
"He never wanted to let her out ofhis room, not while he lived, anyway; his shocking appearanceshould, for once, be of some use to him; he wanted to be at everydoor of his room at once to hiss and spit at the attackers; hissister should not be forced to stay with him, though, but stay ofher own free will; she would sit beside him on the couch with herear bent down to him while he told her how he had always intended tosend her to the conservatory, how he would have told everyone aboutit last Christmas - had Christmas really come and gone already?",Franz Kafka,Metamorphosis
"- ifthis misfortune hadn't got in the way, and refuse to let anyonedissuade him from it.",Franz Kafka,Metamorphosis
"On hearing all this, his sister would breakout in tears of emotion, and Gregor would climb up to her shoulderand kiss her neck, which, since she had been going out to work, shehad kept free without any necklace or collar.""Mr.",Franz Kafka,Metamorphosis
Samsa!,Franz Kafka,Metamorphosis
""", shouted the middle gentleman to Gregor's father,pointing, without wasting any more words, with his forefinger atGregor as he slowly moved forward.",Franz Kafka,Metamorphosis
"The violin went silent, themiddle of the three gentlemen first smiled at his two friends,shaking his head, and then looked back at Gregor.",Franz Kafka,Metamorphosis
"His father seemedto think it more important to calm the three gentlemen beforedriving Gregor out, even though they were not at all upset andseemed to think Gregor was more entertaining than the violin playinghad been.",Franz Kafka,Metamorphosis
